start,stop,executionTime,blockNumber,newStart,newBlockNumber
1598098365.682,1598098370,4.31800007820129,100,4.44199991226196,2
1598098365.682,1598098370,4.31800007820129,100,4.44199991226196,2
1598098365.684,1598098370,4.31599998474121,100,4.44400000572205,2
1598098365.685,1598098370,4.31500005722046,100,4.4449999332428,2
1598098365.685,1598098370,4.31500005722046,100,4.4449999332428,2
1598098365.687,1598098370,4.31299996376038,100,4.44700002670288,2
1598098365.688,1598098370,4.31200003623962,100,4.44799995422363,2
1598098365.69,1598098370,4.30999994277954,100,4.45000004768372,2
1598098365.691,1598098370,4.30900001525879,100,4.45099997520447,2
1598098365.692,1598098370,4.30800008773804,100,4.45199990272522,2
1598098365.692,1598098370,4.30800008773804,100,4.45199990272522,2
1598098365.695,1598098370,4.3050000667572,100,4.45499992370606,2
1598098365.696,1598098370,4.30399990081787,100,4.45600008964539,2
1598098365.698,1598098370,4.30200004577637,100,4.45799994468689,2
1598098365.7,1598098370,4.29999995231628,100,4.46000003814697,2
1598098365.706,1598098370,4.29399991035461,100,4.46600008010864,2
1598098365.708,1598098370,4.29200005531311,100,4.46799993515015,2
1598098365.708,1598098370,4.29200005531311,100,4.46799993515015,2
1598098365.709,1598098370,4.29099988937378,100,4.46900010108948,2
1598098365.711,1598098370,4.28900003433228,100,4.47099995613098,2
1598098365.716,1598098370,4.28399991989136,100,4.4760000705719,2
1598098365.723,1598098370,4.27699995040894,100,4.48300004005432,2
1598098365.724,1598098370,4.27600002288818,100,4.48399996757507,2
1598098365.734,1598098370,4.26600003242493,100,4.49399995803833,2
1598098366.076,1598098370,3.92400002479553,100,4.83599996566772,2
1598098366.076,1598098370,3.92400002479553,100,4.83599996566772,2
1598098366.555,1598098370,3.4449999332428,100,5.31500005722046,2
1598098366.556,1598098370,3.44400000572205,100,5.31599998474121,2
1598098366.556,1598098370,3.44400000572205,100,5.31599998474121,2
1598098366.557,1598098370,3.44300007820129,100,5.31699991226196,2
1598098366.561,1598098370,3.43899989128113,100,5.32100009918213,2
1598098366.561,1598098370,3.43899989128113,100,5.32100009918213,2
1598098366.562,1598098370,3.43799996376038,100,5.32200002670288,2
1598098366.563,1598098370,3.43700003623962,100,5.32299995422363,2
1598098366.565,1598098370,3.43499994277954,100,5.32500004768372,2
1598098366.565,1598098370,3.43499994277954,100,5.32500004768372,2
1598098366.565,1598098370,3.43499994277954,100,5.32500004768372,2
1598098366.565,1598098370,3.43499994277954,100,5.32500004768372,2
1598098366.567,1598098370,3.43300008773804,100,5.32699990272522,2
1598098366.569,1598098370,3.43099999427795,100,5.3289999961853,2
1598098366.569,1598098370,3.43099999427795,100,5.3289999961853,2
1598098366.57,1598098370,3.4300000667572,100,5.32999992370606,2
1598098366.571,1598098370,3.42899990081787,100,5.33100008964539,2
1598098366.575,1598098370,3.42499995231628,100,5.33500003814697,2
1598098366.578,1598098370,3.42199993133545,100,5.33800005912781,2
1598098366.578,1598098370,3.42199993133545,100,5.33800005912781,2
1598098366.58,1598098370,3.42000007629395,100,5.33999991416931,2
1598098366.587,1598098370,3.41300010681152,100,5.34699988365173,2
1598098366.588,1598098370,3.41199994087219,100,5.34800004959106,2
1598098366.588,1598098370,3.41199994087219,100,5.34800004959106,2
1598098366.589,1598098370,3.41100001335144,100,5.34899997711182,2
1598098366.59,1598098370,3.41000008583069,100,5.34999990463257,2
1598098366.595,1598098370,3.40499997138977,100,5.35500001907349,2
1598098366.609,1598098370,3.39100003242493,100,5.36899995803833,2
1598098366.609,1598098370,3.39100003242493,100,5.36899995803833,2
1598098366.612,1598098370,3.38800001144409,100,5.37199997901917,2
1598098367.033,1598098370,2.96700000762939,100,5.79299998283386,2
1598098367.033,1598098370,2.96700000762939,100,5.79299998283386,2
1598098367.438,1598098370,2.56200003623962,100,6.19799995422363,2
1598098367.439,1598098370,2.56100010871887,100,6.19899988174439,2
1598098367.443,1598098370,2.55699992179871,100,6.20300006866455,2
1598098367.443,1598098370,2.55699992179871,100,6.20300006866455,2
1598098367.444,1598098370,2.55599999427795,100,6.2039999961853,2
1598098367.444,1598098370,2.55599999427795,100,6.2039999961853,2
1598098367.445,1598098370,2.5550000667572,100,6.20499992370606,2
1598098367.446,1598098370,2.55399990081787,100,6.20600008964539,2
1598098367.446,1598098370,2.55399990081787,100,6.20600008964539,2
1598098367.447,1598098370,2.55299997329712,100,6.20700001716614,2
1598098367.448,1598098370,2.55200004577637,100,6.20799994468689,2
1598098367.448,1598098370,2.55200004577637,100,6.20799994468689,2
1598098367.449,1598098370,2.55100011825562,100,6.20899987220764,2
1598098367.45,1598098370,2.54999995231628,100,6.21000003814697,2
1598098367.451,1598098370,2.54900002479553,100,6.21099996566772,2
1598098367.456,1598098370,2.54399991035461,100,6.21600008010864,2
1598098367.456,1598098370,2.54399991035461,100,6.21600008010864,2
1598098367.457,1598098370,2.54299998283386,100,6.21700000762939,2
1598098367.458,1598098370,2.54200005531311,100,6.21799993515015,2
1598098367.467,1598098370,2.53299999237061,100,6.22699999809265,2
1598098367.467,1598098370,2.53299999237061,100,6.22699999809265,2
1598098367.467,1598098370,2.53299999237061,100,6.22699999809265,2
1598098367.467,1598098370,2.53299999237061,100,6.22699999809265,2
1598098367.471,1598098370,2.52900004386902,100,6.23099994659424,2
1598098367.479,1598098370,2.52099990844727,100,6.23900008201599,2
1598098367.489,1598098370,2.51099991798401,100,6.24900007247925,2
1598098367.498,1598098370,2.50200009346008,100,6.25799989700317,2
1598098367.498,1598098370,2.50200009346008,100,6.25799989700317,2
1598098367.517,1598098370,2.48300004005432,100,6.27699995040894,2
1598098367.519,1598098370,2.48099994659424,100,6.27900004386902,2
1598098367.994,1598098370,2.00600004196167,100,6.75399994850159,2
1598098367.996,1598098370,2.00399994850159,100,6.75600004196167,2
1598098368.322,1598098370,1.67799997329712,100,7.08200001716614,2
1598098368.322,1598098370,1.67799997329712,100,7.08200001716614,2
1598098368.324,1598098370,1.67600011825562,100,7.08399987220764,2
1598098368.324,1598098370,1.67600011825562,100,7.08399987220764,2
1598098368.325,1598098370,1.67499995231628,100,7.08500003814697,2
1598098368.326,1598098370,1.67400002479553,100,7.08599996566772,2
1598098368.327,1598098370,1.67300009727478,100,7.08699989318848,2
1598098368.327,1598098370,1.67300009727478,100,7.08699989318848,2
1598098368.327,1598098370,1.67300009727478,100,7.08699989318848,2
1598098368.329,1598098370,1.6710000038147,100,7.08899998664856,2
1598098368.329,1598098370,1.6710000038147,100,7.08899998664856,2
1598098368.33,1598098370,1.67000007629395,100,7.08999991416931,2
1598098368.333,1598098370,1.66700005531311,100,7.09299993515015,2
1598098368.333,1598098370,1.66700005531311,100,7.09299993515015,2
1598098368.334,1598098370,1.66599988937378,100,7.09400010108948,2
1598098368.339,1598098370,1.66100001335144,100,7.09899997711182,2
1598098368.34,1598098370,1.66000008583069,100,7.09999990463257,2
1598098368.342,1598098370,1.65799999237061,100,7.10199999809265,2
1598098368.343,1598098370,1.65700006484985,100,7.1029999256134,2
1598098368.347,1598098370,1.65300011634827,100,7.10699987411499,2
1598098368.35,1598098370,1.65000009536743,100,7.10999989509583,2
1598098368.352,1598098370,1.64800000190735,100,7.11199998855591,2
1598098368.352,1598098370,1.64800000190735,100,7.11199998855591,2
1598098368.353,1598098370,1.6470000743866,100,7.11299991607666,2
1598098368.361,1598098370,1.63899993896484,100,7.12100005149841,2
1598098368.372,1598098370,1.62800002098084,100,7.13199996948242,2
1598098368.384,1598098370,1.6159999370575,100,7.14400005340576,2
1598098368.385,1598098370,1.61500000953674,100,7.14499998092651,2
1598098368.47,1598098370,1.52999997138977,100,7.23000001907349,2
1598098368.474,1598098370,1.52600002288818,100,7.23399996757507,2
1598098368.946,1598098370,1.05399990081787,100,7.70600008964539,2
1598098368.951,1598098370,1.04900002479553,100,7.71099996566772,2
1598098369.2,1598098370,0.799999952316284,100,7.96000003814697,2
1598098369.2,1598098370,0.799999952316284,100,7.96000003814697,2
1598098369.203,1598098370,0.796999931335449,100,7.96300005912781,2
1598098369.203,1598098370,0.796999931335449,100,7.96300005912781,2
1598098369.205,1598098370,0.795000076293945,100,7.96499991416931,2
1598098369.205,1598098370,0.795000076293945,100,7.96499991416931,2
1598098369.205,1598098370,0.795000076293945,100,7.96499991416931,2
1598098369.205,1598098370,0.795000076293945,100,7.96499991416931,2
1598098369.206,1598098370,0.793999910354614,100,7.96600008010864,2
1598098369.207,1598098370,0.792999982833862,100,7.96700000762939,2
1598098369.208,1598098370,0.79200005531311,100,7.96799993515015,2
1598098369.209,1598098370,0.790999889373779,100,7.96900010108948,2
1598098369.211,1598098370,0.789000034332275,100,7.97099995613098,2
1598098369.212,1598098370,0.788000106811523,100,7.97199988365173,2
1598098369.215,1598098370,0.785000085830689,100,7.97499990463257,2
1598098369.22,1598098370,0.779999971389771,100,7.98000001907349,2
1598098369.22,1598098370,0.779999971389771,100,7.98000001907349,2
1598098369.221,1598098370,0.779000043869019,100,7.98099994659424,2
1598098369.223,1598098370,0.776999950408935,100,7.98300004005432,2
1598098369.226,1598098370,0.773999929428101,100,7.98600006103516,2
1598098369.227,1598098370,0.773000001907349,100,7.98699998855591,2
1598098369.23,1598098370,0.769999980926514,100,7.99000000953674,2
1598098369.231,1598098370,0.769000053405762,100,7.9909999370575,2
1598098369.231,1598098370,0.769000053405762,100,7.9909999370575,2
1598098369.241,1598098370,0.759000062942505,100,8.00099992752075,2
1598098369.25,1598098370,0.75,100,8.00999999046326,2
1598098369.269,1598098370,0.730999946594238,100,8.02900004386902,2
1598098369.27,1598098370,0.730000019073486,100,8.02999997138977,2
1598098369.423,1598098370,0.57699990272522,100,8.18300008773804,2
1598098369.427,1598098370,0.572999954223633,100,8.18700003623962,2
1598098369.9,1598098370,0.099999904632568,100,8.66000008583069,2
1598098369.904,1598098370,0.095999956130982,100,8.66400003433228,2
1598098370.081,1598098375,4.91899991035461,101,8.84100008010864,3
1598098370.084,1598098375,4.91599988937378,101,8.84400010108948,3
1598098370.084,1598098375,4.91599988937378,101,8.84400010108948,3
1598098370.085,1598098375,4.91499996185303,101,8.84500002861023,3
1598098370.089,1598098375,4.91100001335144,101,8.84899997711182,3
1598098370.089,1598098375,4.91100001335144,101,8.84899997711182,3
1598098370.089,1598098375,4.91100001335144,101,8.84899997711182,3
1598098370.09,1598098375,4.91000008583069,101,8.84999990463257,3
1598098370.09,1598098375,4.91000008583069,101,8.84999990463257,3
1598098370.091,1598098375,4.90899991989136,101,8.8510000705719,3
1598098370.092,1598098375,4.90799999237061,101,8.85199999809265,3
1598098370.093,1598098375,4.90700006484985,101,8.8529999256134,3
1598098370.094,1598098375,4.90599989891052,101,8.85400009155273,3
1598098370.095,1598098375,4.90499997138977,101,8.85500001907349,3
1598098370.096,1598098375,4.90400004386902,101,8.85599994659424,3
1598098370.103,1598098375,4.8970000743866,101,8.86299991607666,3
1598098370.104,1598098375,4.89599990844727,101,8.86400008201599,3
1598098370.104,1598098375,4.89599990844727,101,8.86400008201599,3
1598098370.104,1598098375,4.89599990844727,101,8.86400008201599,3
1598098370.108,1598098375,4.89199995994568,101,8.86800003051758,3
1598098370.112,1598098375,4.88800001144409,101,8.87199997901917,3
1598098370.112,1598098375,4.88800001144409,101,8.87199997901917,3
1598098370.113,1598098375,4.88700008392334,101,8.87299990653992,3
1598098370.114,1598098375,4.88599991798401,101,8.87400007247925,3
1598098370.125,1598098375,4.875,101,8.88499999046326,3
1598098370.133,1598098375,4.86700010299683,101,8.89299988746643,3
1598098370.16,1598098375,4.83999991416931,101,8.92000007629395,3
1598098370.164,1598098375,4.83599996566772,101,8.92400002479553,3
1598098370.377,1598098375,4.62299990653992,101,9.13700008392334,3
1598098370.38,1598098375,4.61999988555908,101,9.14000010490418,3
1598098370.853,1598098375,4.1470000743866,101,9.61299991607666,3
1598098370.857,1598098375,4.14299988746643,101,9.61700010299683,3
1598098370.961,1598098375,4.03900003433228,101,9.72099995613098,3
1598098370.961,1598098375,4.03900003433228,101,9.72099995613098,3
1598098370.963,1598098375,4.03699994087219,101,9.72300004959106,3
1598098370.964,1598098375,4.03600001335144,101,9.72399997711182,3
1598098370.966,1598098375,4.03399991989136,101,9.7260000705719,3
1598098370.967,1598098375,4.03299999237061,101,9.72699999809265,3
1598098370.968,1598098375,4.03200006484985,101,9.7279999256134,3
1598098370.968,1598098375,4.03200006484985,101,9.7279999256134,3
1598098370.969,1598098375,4.03099989891052,101,9.72900009155273,3
1598098370.969,1598098375,4.03099989891052,101,9.72900009155273,3
1598098370.971,1598098375,4.02900004386902,101,9.73099994659424,3
1598098370.971,1598098375,4.02900004386902,101,9.73099994659424,3
1598098370.972,1598098375,4.02800011634827,101,9.73199987411499,3
1598098370.973,1598098375,4.02699995040894,101,9.73300004005432,3
1598098370.974,1598098375,4.02600002288818,101,9.73399996757507,3
1598098370.982,1598098375,4.01799988746643,101,9.74200010299683,3
1598098370.982,1598098375,4.01799988746643,101,9.74200010299683,3
1598098370.982,1598098375,4.01799988746643,101,9.74200010299683,3
1598098370.982,1598098375,4.01799988746643,101,9.74200010299683,3
1598098370.985,1598098375,4.01500010490418,101,9.74499988555908,3
1598098370.989,1598098375,4.01099991798401,101,9.74900007247925,3
1598098370.99,1598098375,4.00999999046326,101,9.75,3
1598098370.99,1598098375,4.00999999046326,101,9.75,3
1598098370.991,1598098375,4.00900006294251,101,9.75099992752075,3
1598098371.003,1598098375,3.99699997901917,101,9.76300001144409,3
1598098371.009,1598098375,3.9909999370575,101,9.76900005340576,3
1598098371.039,1598098375,3.96099996566772,101,9.79900002479553,3
1598098371.044,1598098375,3.95600008964539,101,9.80399990081787,3
1598098371.33,1598098375,3.67000007629395,101,10.0899999141693,3
1598098371.334,1598098375,3.66599988937378,101,10.0940001010895,3
1598098371.807,1598098375,3.19300007820129,101,10.566999912262,3
1598098371.811,1598098375,3.18899989128113,101,10.5710000991821,3
1598098371.837,1598098375,3.16300010681152,101,10.5969998836517,3
1598098371.839,1598098375,3.16100001335144,101,10.5989999771118,3
1598098371.842,1598098375,3.15799999237061,101,10.6019999980927,3
1598098371.842,1598098375,3.15799999237061,101,10.6019999980927,3
1598098371.845,1598098375,3.15499997138977,101,10.6050000190735,3
1598098371.846,1598098375,3.15400004386902,101,10.6059999465942,3
1598098371.847,1598098375,3.15300011634827,101,10.606999874115,3
1598098371.847,1598098375,3.15300011634827,101,10.606999874115,3
1598098371.848,1598098375,3.15199995040894,101,10.6080000400543,3
1598098371.849,1598098375,3.15100002288818,101,10.6089999675751,3
1598098371.85,1598098375,3.15000009536743,101,10.6099998950958,3
1598098371.85,1598098375,3.15000009536743,101,10.6099998950958,3
1598098371.85,1598098375,3.15000009536743,101,10.6099998950958,3
1598098371.852,1598098375,3.14800000190735,101,10.6119999885559,3
1598098371.852,1598098375,3.14800000190735,101,10.6119999885559,3
1598098371.86,1598098375,3.14000010490417,101,10.6199998855591,3
1598098371.86,1598098375,3.14000010490417,101,10.6199998855591,3
1598098371.862,1598098375,3.13800001144409,101,10.6219999790192,3
1598098371.863,1598098375,3.13700008392334,101,10.6229999065399,3
1598098371.867,1598098375,3.13299989700317,101,10.6270000934601,3
1598098371.868,1598098375,3.13199996948242,101,10.6280000209808,3
1598098371.868,1598098375,3.13199996948242,101,10.6280000209808,3
1598098371.868,1598098375,3.13199996948242,101,10.6280000209808,3
1598098371.869,1598098375,3.13100004196167,101,10.6289999485016,3
1598098371.881,1598098375,3.11899995803833,101,10.6410000324249,3
1598098371.885,1598098375,3.11500000953674,101,10.6449999809265,3
1598098371.921,1598098375,3.0789999961853,101,10.680999994278,3
1598098371.924,1598098375,3.07599997520447,101,10.6840000152588,3
1598098372.286,1598098375,2.71399998664856,101,11.0460000038147,3
1598098372.29,1598098375,2.71000003814697,101,11.0499999523163,3
1598098372.717,1598098375,2.28299999237061,101,11.4769999980927,3
1598098372.718,1598098375,2.28200006484985,101,11.4779999256134,3
1598098372.722,1598098375,2.27800011634827,101,11.481999874115,3
1598098372.722,1598098375,2.27800011634827,101,11.481999874115,3
1598098372.726,1598098375,2.2739999294281,101,11.4860000610352,3
1598098372.726,1598098375,2.2739999294281,101,11.4860000610352,3
1598098372.727,1598098375,2.27300000190735,101,11.4869999885559,3
1598098372.727,1598098375,2.27300000190735,101,11.4869999885559,3
1598098372.728,1598098375,2.2720000743866,101,11.4879999160767,3
1598098372.728,1598098375,2.2720000743866,101,11.4879999160767,3
1598098372.729,1598098375,2.27099990844727,101,11.489000082016,3
1598098372.73,1598098375,2.26999998092651,101,11.4900000095367,3
1598098372.731,1598098375,2.26900005340576,101,11.4909999370575,3
1598098372.731,1598098375,2.26900005340576,101,11.4909999370575,3
1598098372.732,1598098375,2.26799988746643,101,11.4920001029968,3
1598098372.74,1598098375,2.25999999046326,101,11.5,3
1598098372.74,1598098375,2.25999999046326,101,11.5,3
1598098372.741,1598098375,2.2590000629425,101,11.5009999275208,3
1598098372.746,1598098375,2.25399994850159,101,11.5060000419617,3
1598098372.746,1598098375,2.25399994850159,101,11.5060000419617,3
1598098372.747,1598098375,2.25300002098083,101,11.5069999694824,3
1598098372.747,1598098375,2.25300002098083,101,11.5069999694824,3
1598098372.748,1598098375,2.25200009346008,101,11.5079998970032,3
1598098372.751,1598098375,2.24900007247925,101,11.510999917984,3
